mondo_id,mondo_label,mesh_id
MONDO_0025369,Nairobi sheep disease,D009265
MONDO_0025370,obsolete urogenital neoplasm,D014565
MONDO_0025371,Parvoviridae infectious disease,D010322
MONDO_0025376,African horse sickness,D000355
MONDO_0025377,African swine fever,D000357
MONDO_0025381,avian leukosis,D001353
MONDO_0025382,"sarcoma, avian",D001357
MONDO_0025385,bluetongue,D001819
MONDO_0025389,"brucellosis, bovine",D002007
MONDO_0025397,canine distemper,D004216
MONDO_0025404,coronaviral enteritis of turkeys,D004753
MONDO_0025412,feline panleukopenia,D005254
MONDO_0025417,fowlpox,D005586
MONDO_0025419,"furunculosis, fish",D005667
MONDO_0025420,"gastroenteritis, transmissible, of swine",D005761
MONDO_0025425,"hepatitis, infectious canine",D006522
MONDO_0025431,"keratoconjunctivitis, infectious",D007639
MONDO_0025449,paratuberculosis,D010283
MONDO_0025453,"pneumonia, progressive interstitial, of sheep",D011021
MONDO_0025457,"pulmonary adenomatosis, ovine",D011648
MONDO_0025459,rinderpest,D012301
MONDO_0025478,"venereal tumors, veterinary",D014685
MONDO_0025481,obsolete zoonosis,D015047
MONDO_0025483,"mammary neoplasms, animal",D015674
MONDO_0025484,simian acquired immunodeficiency syndrome,D016097
MONDO_0025485,feline acquired immunodeficiency syndrome,D016181
MONDO_0025487,murine acquired immunodeficiency syndrome,D016183
MONDO_0025488,"leukemia, feline",D016582
MONDO_0025489,enzootic bovine leukosis,D016583
MONDO_0025491,feline infectious peritonitis,D016766
MONDO_0025494,porcine reproductive and respiratory syndrome,D019318
MONDO_0025505,mink viral enteritis,D053489
MONDO_0025506,porcine postweaning multisystemic wasting syndrome,D053570
MONDO_0025510,"pythiosis, non-human animal",D058968
MONDO_0025514,livedoid vasculopathy,D000090122
MONDO_0025598,pneumonia caused by chlamydia,D061387
MONDO_0026404,"X inactivation, familial skewed, 1",C564716
MONDO_0026426,"X inactivation, familial skewed, 2",C564572
MONDO_0027026,Buschke Lowenstein tumor,D062688
MONDO_0027091,xanthogranulomatous sialadenitis,C536763
MONDO_0027407,Kleefstra syndrome 1,C563043
MONDO_0029000,poisoning,D011041
MONDO_0029001,obsolete chemically-induced disorder,D064419
MONDO_0030048,harderoporphyria,C562816
MONDO_0030502,tetrasomy,D058670
MONDO_0030602,Klebsiella pneumonia,D007710
MONDO_0030603,Klebsiella infectious disease,D007710
MONDO_0030914,Clark-Baraitser syndrome,C536208
MONDO_0031001,vitreoretinopathy with phalangeal epiphyseal dysplasia,C565179
MONDO_0031332,Glanzmann thrombasthenia 1,D013915
MONDO_0031446,"hypercholanemia, familial 1",C564336
MONDO_0033613,neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities,C567853
MONDO_0033885,"mitochondrial complex IV deficiency, nuclear-type",D030401
MONDO_0033938,acute radiation syndrome,D054508
MONDO_0035735,acquired hemophilia A,C536392
MONDO_0036591,adrenal cortex neoplasm,D000306
MONDO_0036688,rhabdomyoma,D012207
MONDO_0037251,congestive splenomegaly,C537903
MONDO_0037252,thecoma,D013798
MONDO_0037747,spinal injury,D013124
MONDO_0037748,hyperlipoproteinemia,D006951
MONDO_0037872,bordetellosis,D001885
MONDO_0037939,porphyria,D011164
MONDO_0040501,"Ehlers-Danlos syndrome, arthrochalasia type, 2",C565061
MONDO_0040753,latent tuberculosis infection,D055985
MONDO_0040797,obsolete vascular headache,D014653
MONDO_0041161,obsolete endometrial hyperplasia,D004714
MONDO_0041656,ST-elevation myocardial infarction,D000072657
MONDO_0041751,multibacillary leprosy,D056006
MONDO_0041752,paucibacillary leprosy,D056005
MONDO_0042487,uterine cervix carcinoma in situ,D018290
MONDO_0042488,Cestode infectious disease,D002590
MONDO_0042489,disease susceptibility,D004198
MONDO_0042490,"neutropenia, severe congenital, 1, autosomal dominant",C565969
MONDO_0042491,cervical squamous intraepithelial neoplasia,D065310
MONDO_0042496,ergotism,D004881
MONDO_0042497,mycotoxicosis,D015651
MONDO_0042498,Ruzicka-Goerz-Anton syndrome,C537192
MONDO_0042601,Samson-Gardner syndrome,C537230
MONDO_0042602,Samson-Viljoen syndrome,C537231
MONDO_0042603,Sanderson-Fraser syndrome,C537232
MONDO_0042604,Sandhaus-Ben-Ami syndrome,C537233
MONDO_0042705,prostatic malacoplakia associated with prostatic abscess,C537244
MONDO_0042717,Saul-Wilkes-Stevenson syndrome,C536617
MONDO_0042726,"macrogyria, pseudobulbar palsy and intellectual disability",C537722
MONDO_0042911,Schwartz-Cohen-addad-Lambert syndrome,C535835
MONDO_0042912,Schlegelberger-Grote syndrome,C536635
MONDO_0042913,Schrander-stumpel-Theunissen-Hulsmans syndrome,C536639
MONDO_0042956,Saal-Bulas syndrome,C537193
MONDO_0042960,Sackey-Sakati-Aur syndrome,C537219
MONDO_0042961,sacral hemangiomas multiple congenital abnormalities,C537222
MONDO_0042962,Slti-Salem syndrome,C536673
MONDO_0042963,wandering spleen,D050805
MONDO_0042969,partial duplication of the long arm of chromosome 12,C538300
MONDO_0042975,obsolete pseudoachondroplastic dysplasia 2,C535820
MONDO_0042976,vitamin B deficiency,D014804
MONDO_0042980,Westphal disease,C536694
MONDO_0042981,aortic valve stenosis,D001024
MONDO_0042983,neurocutaneous syndrome,D020752
MONDO_0043003,familial acanthosis nigricans,C531598
MONDO_0043004,Weil's disease,D014895
MONDO_0043069,Zerres Rietschel Majewski syndrome,C536724
MONDO_0043071,Zazam Sheriff Phillips syndrome,C536723
MONDO_0043073,Zadik-Barak-Levin syndrome,C536721
MONDO_0043075,neuroaxonal dystrophy renal tubular acidosis,C537386
MONDO_0043077,weinstein kliman scully syndrome,C536688
MONDO_0043083,"coronal synostosis, syndactyly and jejunal atresia",C536445
MONDO_0043085,"chromosome 1, uniparental disomy 1q12 q21",C538085
MONDO_0043087,thickened earlobes with conductive deafness from incus-stapes abnormalities,C536511
MONDO_0043099,Hordnes Engebretsen Knudtson syndrome,C536067
MONDO_0043110,jones hersh yusk syndrome,C535885
MONDO_0043112,lachiewicz sibley syndrome,C538131
MONDO_0043114,Landy-Donnai syndrome,C537266
MONDO_0043116,Iida Kannari syndrome,C536284
MONDO_0043120,male pseudohermaphroditism due to defective lh molecule,C535692
MONDO_0043123,massa casaer ceulemans syndrome,C536031
MONDO_0043125,mcpherson robertson cammarano syndrome,C538161
MONDO_0043127,mehta lewis patton syndrome,C536147
MONDO_0043129,merlob grunebaum reisner syndrome,C537461
MONDO_0043131,Michels Caskey syndrome,C537576
MONDO_0043133,microcephaly micropenis convulsions,C537540
MONDO_0043135,microcephaly microphthalmos blindness,C537541
MONDO_0043137,isolated microcephaly,C537542
MONDO_0043139,microcephaly sparse hair intellectual disability seizures,C537545
MONDO_0043141,microdontia hypodontia short stature,C537553
MONDO_0043143,microphthalmia microtia fetal akinesia,C536513
MONDO_0043152,negative rheumatoid factor polyarthritis,C538347
MONDO_0043154,neonatal ovarian cyst,C536396
MONDO_0043156,nephrotic syndrome ocular anomalies,C536403
MONDO_0043162,pagon stephan syndrome,C538100
MONDO_0043164,palmer pagon syndrome,C538107
MONDO_0043166,pancreatic lipomatosis duodenal stenosis,C535839
MONDO_0043168,panostotic fibrous dysplasia,C537164
MONDO_0043170,Pavone Fiumara Rizzo syndrome,C536313
MONDO_0043172,pfeiffer rockelein syndrome,C537890
MONDO_0043174,Pfeiffer Tietze Welte syndrome,C537891
MONDO_0043176,phosphoribosylpyrophosphate synthetase deficiency,C535995
MONDO_0043176,phosphoribosylpyrophosphate synthetase deficiency,C537897
MONDO_0043179,piepkorn karp hickok syndrome,C535774
MONDO_0043183,podder-tolmie syndrome,C537518
MONDO_0043185,pointer syndrome,C536323
MONDO_0043191,radial defect robin sequence,C536261
MONDO_0043193,richieri-costa guion-almeida cohen syndrome,C535676
MONDO_0043195,Rubinstein Taybi like syndrome,C535877
MONDO_0043197,ruvalcaba churesigaew myhre syndrome,C537190
MONDO_0043199,short limb dwarf lethal colavita kozlowski type,C537597
MONDO_0043206,trichostasis spinulosa,C536558
MONDO_0043207,urethral obstruction sequence,C536477
MONDO_0043209,albinism,D000417
MONDO_0043224,multi-infarct dementia,D015161
MONDO_0043226,postpartum amenorrhea-galactorrhea syndrome,D002640
MONDO_0043230,ciguatera fish poisoning,D036841
MONDO_0043233,exfoliative dermatitis,D003873
MONDO_0043237,glossodynia,D005926
MONDO_0043243,leukoplakia,D007971
MONDO_0043247,Mallory-Weiss syndrome,D008309
MONDO_0043251,odontoma,D009810
MONDO_0043254,papular urticaria,C537169
MONDO_0043257,pemphigus and fogo selvagem,C535551
MONDO_0043264,post-traumatic epilepsy,D004834
MONDO_0043267,rheumatoid vasculitis,D056653
MONDO_0043280,Wallerian degeneration,D014855
MONDO_0043283,silicosiderosis,C537337
MONDO_0043287,superior vena cava syndrome,D013479
MONDO_0043291,Rokitansky-Aschoff sinuses of the gallbladder,C535869
MONDO_0043297,vibrio vulnificus infectious disease,C536348
MONDO_0043300,actinic cheilitis,C535669
MONDO_0043303,hyperacusis,D012001
MONDO_0043310,amaurosis fugax,D020757
MONDO_0043314,aquarium granuloma,C535526
MONDO_0043317,amyopathic dermatomyositis,C538250
MONDO_0043320,piriformis syndrome,D055958
MONDO_0043327,cerebrospinal fluid leak,D065634
MONDO_0043330,Mirizzi syndrome,D057792
MONDO_0043339,lathyrism,D007842
MONDO_0043343,Chilaiditi syndrome,D059269
MONDO_0043346,progressive transformation of germinal centers,C548085
MONDO_0043352,fournier gangrene,D018934
MONDO_0043361,May-Thurner syndrome,D062108
MONDO_0043364,eosinophil peroxidase deficiency,C564893
MONDO_0043373,sudden sensorineural hearing loss,D003639
MONDO_0043452,"chromosome 8, trisomy",C537942
MONDO_0043455,humoral hypercalcemia of malignancy,C562390
MONDO_0043458,radiation injury,D011832
MONDO_0043459,radiation-induced disorder,D000016
MONDO_0043465,achlorhydria,D000126
MONDO_0043468,acne keloid,D000153
MONDO_0043472,ectopic ACTH secretion syndrome,D000182
MONDO_0043475,Adams-Stokes syndrome,D000219
MONDO_0043479,adenoviridae infectious disease,D000257
MONDO_0043494,arteritis,D001167
MONDO_0043510,brain injury,D001930
MONDO_0043519,burn,D002056
MONDO_0043523,cadmium poisoning,D002105
MONDO_0043529,carcinoid heart disease,D002275
MONDO_0043537,cluster headache syndrome,D003027
MONDO_0043541,viral conjunctivitis,D003236
MONDO_0043543,iatrogenic disease,D007049
MONDO_0043544,nosocomial infection,D003428
MONDO_0043549,crush syndrome,D003444
MONDO_0043555,infantile diarrhea,D003968
MONDO_0043576,endarteritis,D004692
MONDO_0043579,enteritis,D004751
MONDO_0043589,femoral neck fracture,D005265
MONDO_0043606,obsolete pathologic fracture,D005598
MONDO_0043653,herpes labialis,D006560
MONDO_0043678,chromosome inversion disorder,D007446
MONDO_0043683,Leriche syndrome,D007925
MONDO_0043693,alcoholic liver diseases,D008108
MONDO_0043707,obsolete mediastinal disorder,D008477
MONDO_0043723,Monteggia's fracture,D009011
MONDO_0043726,multiple organ dysfunction syndrome,D009102
MONDO_0043731,lytic metastatic bone lesion,D010014
MONDO_0043735,osteoradionecrosis,D010025
MONDO_0043759,abdominal ectopic pregnancy,D011269
MONDO_0043762,tubal pregnancy,D011274
MONDO_0043765,presbycusis,D011304
MONDO_0043768,thrombocytopenic purpura,D011696
MONDO_0043771,radiodermatitis,D011855
MONDO_0043775,respiratory paralysis,D012133
MONDO_0043777,rhinophyma,D012224
MONDO_0043783,sclerema neonatorum,D012593
MONDO_0043786,serositis,D012700
MONDO_0043789,serum sickness,D012713
MONDO_0043797,spinal cord injury,D013119
MONDO_0043836,"tuberculosis, spinal",D014399
MONDO_0043839,ulcer disease,D014456
MONDO_0043862,voice disorders,D014832
MONDO_0043875,tumor lysis syndrome,D015275
MONDO_0043878,hereditary optic atrophy,D015418
MONDO_0043881,obsolete acute eosinophilic leukemia,D015472
MONDO_0043885,eye infectious disorder,D015817
MONDO_0043892,prosthesis-related infectious disease,D016459
MONDO_0043895,ankle injury,D016512
MONDO_0043904,"leishmaniasis, diffuse cutaneous",D016774
MONDO_0043919,radiation pneumonitis,D017564
MONDO_0043923,"lichen planus, oral",D017676
MONDO_0043953,burkholderia infectious disease,D019121
MONDO_0043959,pseudolymphoma,D019310
MONDO_0043969,nocturnal paroxysmal dystonia,D020183
MONDO_0043975,autonomic dysreflexia,D020211
MONDO_0043982,cubital tunnel syndrome,D020430
MONDO_0043985,central nervous system lupus,D020945
MONDO_0043988,zoster sine herpete,D031368
MONDO_0043994,acute cholecystitis,D041881
MONDO_0044001,"hearing loss, mixed conductive-sensorineural",D046089
MONDO_0044013,puerperal disorder,D011644
MONDO_0044014,postpartum thyroiditis,D050032
MONDO_0044033,posterior leukoencephalopathy syndrome,D054038
MONDO_0044037,livedo reticularis,D054068
MONDO_0044067,"candidiasis, invasive",D058365
MONDO_0044070,candidemia,D058387
MONDO_0044079,cardio-renal syndrome,D059347
MONDO_0044083,alternariosis,D060487
MONDO_0044092,collagenous sprue,D064068
MONDO_0044098,ovarian ectopic pregnancy,D065172
MONDO_0044101,"pregnancy, cornual",D065173
MONDO_0044339,lumbar disk degenerative disorder,C535531
MONDO_0044344,Schistosoma japonicum infectious disease,D012554
MONDO_0044345,Schistosoma mansoni infectious disease,D012555
MONDO_0044350,"hyperparathyroidism, primary, caused by water clear cell hyperplasia",C563982
MONDO_0044745,nervous system injury,D020196
MONDO_0044784,myxoma,D009232
MONDO_0044871,"dystonia, focal, task-specific",C566973
MONDO_0044877,paraneoplastic cerebellar degeneration,D020362
MONDO_0044989,obsolete foot disorder,D005534
MONDO_0045037,hyalohyphomycosis,D060605
MONDO_0045047,neurosarcoidosis,C535814
MONDO_0045057,delirium,D003693
MONDO_0054780,elliptocytosis 3,C566678
MONDO_0054867,paraomphalocele,C537170
MONDO_0054868,meconium ileus,D000074270
MONDO_0054869,nondystrophic myotonia,C536245
MONDO_0056795,X-linked spermatogenic failure 1,D054331
MONDO_0060456,"cerebral sclerosis, diffuse, scholz type",C564449
MONDO_0060713,"deafness, congenital heart defects, and posterior embryotoxon",C566604
MONDO_0060781,Preeyasombat-Varavithya syndrome,C535269
MONDO_0100004,mast cell activation syndrome,D000090267
MONDO_0100010,disease of the tendon,D052256
MONDO_0100017,pityriasis rubra pilaris,D010916
MONDO_0100044,acrofrontofacionasal dysostosis 1,C538186
MONDO_0100053,anaphylaxis,D000707
MONDO_0100064,tyrosine hydroxylase deficiency,C537537
MONDO_0100075,jaw fracture,D007572
MONDO_0100096,COVID-19,C000657245
MONDO_0100096,COVID-19,D000086382
MONDO_0100115,acute flaccid myelitis,C000629404
MONDO_0100118,hereditary skin disorder,D012873
MONDO_0100120,vector-borne disease,D000079426
MONDO_0100128,coinfection,D060085
MONDO_0100130,adult acute respiratory distress syndrome,D012128
MONDO_0100133,mitochondrial complex I deficiency,C537475
MONDO_0100151,nephropathic cystinosis,C535335
MONDO_0100164,permanent neonatal diabetes mellitus,C563425
MONDO_0100185,immune reconstitution inflammatory syndrome,D054019
MONDO_0100192,liver failure,D017093
MONDO_0100211,"growth hormone insensitivity with immune dysregulation 1, autosomal recessive",C537871
MONDO_0100213,"IFAP syndrome 1, with or without BRESHECK syndrome",C536085
MONDO_0100226,"parasomnia, sleepwalking type",D013009
MONDO_0100229,obsolete Heimler syndrome,C535994
MONDO_0100233,long COVID-19,D000094024
MONDO_0100249,"46,XX testicular disorder of sex development",D058531
MONDO_0100253,Roberts-SC phocomelia syndrome,C535687
MONDO_0100255,adenosine kinase deficiency,C567015
MONDO_0100280,Waldenstrom macroglobulinemia,D008258
MONDO_0100288,enhanced S-cone syndrome,C564835
MONDO_0100294,"mitochondrial complex II deficiency, nuclear type 1",C565375
MONDO_0100309,hereditary ataxia,C531684
MONDO_0100313,focal segmental glomerulosclerosis,D005923
MONDO_0100338,urinary tract infection,D014552
MONDO_0100339,Friedreich ataxia,D005621
MONDO_0100340,Friedreich ataxia 1,C565561
MONDO_0100344,Bartter disease type 1,C537652
MONDO_0100345,lactose intolerance,D007787
MONDO_0100349,COACH syndrome,C536430
MONDO_0100350,"neuronopathy, distal hereditary motor, type 5",C563443
MONDO_0100352,episodic kinesigenic dyskinesia 1,C537180
MONDO_0100354,megacystis-microcolon-intestinal hypoperistalsis syndrome 1,C536138
MONDO_0100429,intrahepatic cholestasis of pregnancy,C535932
MONDO_0100431,migraine without aura,D020326
MONDO_0100450,CAPN5-related vitreoretinopathy,D018630
MONDO_0100457,"achalasia, familial esophageal",C536011
MONDO_0100459,azoospermia,D053713
MONDO_0100471,vitamin D deficiency,D014808
MONDO_0100482,extensively drug-resistant tuberculosis,D054908
MONDO_0100486,adult acne,C565791
MONDO_0100511,sudden cardiac arrest,C1720824
MONDO_0100512,"mitochondrial DNA depletion syndrome, hepatocerebral form",C580039
MONDO_0100522,hypotrichosis 4,C567718
MONDO_0100610,autism spectrum disorder 1,D020817
MONDO_0400005,refeeding syndrome,D055677
MONDO_0600008,cytokine release syndrome,D000080424
MONDO_0600024,familial idiopathic inflammatory myopathy,C000598744
MONDO_0700035,monosomy chromosome 8,C537823
MONDO_0700038,TDP-43 proteinopathy,D057177
MONDO_0700048,hand-foot syndrome,D060831
MONDO_0700064,aneuploidy,D000782
MONDO_0700065,trisomy,D014314
MONDO_0700086,uniparental disomy,D024182
MONDO_0700087,Usher syndrome type 1B,C536485
MONDO_0700091,ring chromosome disorder,D012303
MONDO_0700092,neurodevelopmental disorder,D065886
MONDO_0700115,proliferative vitreoretinopathy,D018630
MONDO_0700226,food allergy,D005512
MONDO_0700275,"prostate cancer, hereditary",C537243
MONDO_0700291,glycogen storage disease IX,C580130
MONDO_0800027,"leukoencephalopathy, diffuse hereditary, with spheroids 1",C580150
MONDO_0800028,"dyskinesia with orofacial involvement, autosomal dominant",C564676
MONDO_0800042,restrictive dermopathy 1,C536920
MONDO_0800043,Stüve-Wiedemann syndrome 1,C537502
MONDO_0800046,"thyroid hormone metabolism, abnormal 1",C566454
MONDO_0800047,"macrothrombocytopenia, isolated, 1, autosomal dominant",C567747
MONDO_0800105,catatonia,D002389
MONDO_0800167,Knobloch syndrome 1,C537209
MONDO_0800436,"craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1",C565862
MONDO_0800437,Carey-Fineman-Ziter syndrome 1,C536102
MONDO_0800445,Birt-Hogg-Dube syndrome 1,D058249
MONDO_0800449,lysosomal acid lipase deficiency,C531854
MONDO_0800452,congenital amegakaryocytic thrombocytopenia 1,C535982
MONDO_0800504,idiopathic pulmonary fibrosis,D054990
MONDO_0810000,choroidal neovascularization,D020256
MONDO_0957317,"hematuria, benign familial",C562476
MONDO_0957421,borna virus encephalitis,D001890
MONDO_0958106,"congenital insensitivity to pain syndrome, Marsili type",C564128
